areaCode,areaName,areaType,date,newAdmissionsRollingRate
S92000003,Scotland,nation,2020-04-10,20.0
S92000003,Scotland,nation,2020-04-09,21.8
S92000003,Scotland,nation,2020-04-08,22.4
S92000003,Scotland,nation,2020-04-07,23.5
S92000003,Scotland,nation,2020-04-06,23.7
S92000003,Scotland,nation,2020-04-05,23.5
S92000003,Scotland,nation,2020-04-04,23.2
S92000003,Scotland,nation,2020-04-03,23.3
S92000003,Scotland,nation,2020-04-02,22.1
S92000003,Scotland,nation,2020-04-01,21.9
S92000003,Scotland,nation,2020-03-31,20.3
S92000003,Scotland,nation,2020-03-30,18.6
S92000003,Scotland,nation,2020-03-29,16.9
S92000003,Scotland,nation,2020-03-28,15.3
S92000003,Scotland,nation,2020-03-27,13.5
S92000003,Scotland,nation,2020-03-26,12.1
S92000003,Scotland,nation,2020-03-25,10.0
S92000003,Scotland,nation,2020-03-24,8.6
S92000003,Scotland,nation,2020-03-23,7.6
S92000003,Scotland,nation,2020-03-22,6.4
S92000003,Scotland,nation,2020-03-21,5.7
S92000003,Scotland,nation,2020-03-20,5.0
S92000003,Scotland,nation,2020-03-19,4.1
S92000003,Scotland,nation,2020-03-18,3.7
S92000003,Scotland,nation,2020-03-17,3.4
S92000003,Scotland,nation,2020-03-16,3.1
S92000003,Scotland,nation,2020-03-15,2.9
S92000003,Scotland,nation,2020-03-14,2.8
S92000003,Scotland,nation,2020-03-13,2.6
S92000003,Scotland,nation,2020-03-12,2.6
S92000003,Scotland,nation,2020-03-11,2.5
S92000003,Scotland,nation,2020-03-10,2.1
S92000003,Scotland,nation,2020-03-09,1.9
S92000003,Scotland,nation,2020-03-08,1.7
S92000003,Scotland,nation,2020-03-07,1.6
W92000004,Wales,nation,2023-07-12,0.2
W92000004,Wales,nation,2023-07-11,0.1
W92000004,Wales,nation,2023-07-10,0.1
W92000004,Wales,nation,2023-07-09,0.1
W92000004,Wales,nation,2023-07-08,0.1
W92000004,Wales,nation,2023-07-07,0.1
W92000004,Wales,nation,2023-07-06,0.1
W92000004,Wales,nation,2023-07-05,0.1
W92000004,Wales,nation,2023-07-04,0.1
W92000004,Wales,nation,2023-07-03,0.1
W92000004,Wales,nation,2023-07-02,0.1
W92000004,Wales,nation,2023-07-01,0.1
W92000004,Wales,nation,2023-06-30,0.1
W92000004,Wales,nation,2023-06-29,0.1
W92000004,Wales,nation,2023-06-28,0.1
W92000004,Wales,nation,2023-06-27,0.1
W92000004,Wales,nation,2023-06-26,0.1
W92000004,Wales,nation,2023-06-25,0.1
W92000004,Wales,nation,2023-06-24,0.1
W92000004,Wales,nation,2023-06-23,0.1
W92000004,Wales,nation,2023-06-22,0.1
W92000004,Wales,nation,2023-06-21,0.1
W92000004,Wales,nation,2023-06-20,0.1
W92000004,Wales,nation,2023-06-19,0.1
W92000004,Wales,nation,2023-06-18,0.1
W92000004,Wales,nation,2023-06-17,0.1
W92000004,Wales,nation,2023-06-16,0.1
W92000004,Wales,nation,2023-06-15,0.1
W92000004,Wales,nation,2023-06-14,0.1
W92000004,Wales,nation,2023-06-13,0.2
W92000004,Wales,nation,2023-06-12,0.2
W92000004,Wales,nation,2023-06-11,0.2
W92000004,Wales,nation,2023-06-10,0.2
W92000004,Wales,nation,2023-06-09,0.2
W92000004,Wales,nation,2023-06-08,0.2
W92000004,Wales,nation,2023-06-07,0.2
W92000004,Wales,nation,2023-06-06,0.0
W92000004,Wales,nation,2023-06-05,0.0
W92000004,Wales,nation,2023-06-04,0.0
W92000004,Wales,nation,2023-06-03,0.0
W92000004,Wales,nation,2023-06-02,0.0
W92000004,Wales,nation,2023-06-01,0.0
W92000004,Wales,nation,2023-05-31,0.0
W92000004,Wales,nation,2023-05-30,0.2
W92000004,Wales,nation,2023-05-29,0.2
W92000004,Wales,nation,2023-05-28,0.2
W92000004,Wales,nation,2023-05-27,0.2
W92000004,Wales,nation,2023-05-26,0.2
W92000004,Wales,nation,2023-05-25,0.2
W92000004,Wales,nation,2023-05-24,0.2
W92000004,Wales,nation,2023-05-23,0.1
W92000004,Wales,nation,2023-05-22,0.1
W92000004,Wales,nation,2023-05-21,0.1
W92000004,Wales,nation,2023-05-20,0.1
W92000004,Wales,nation,2023-05-19,0.1
W92000004,Wales,nation,2023-05-18,0.1
W92000004,Wales,nation,2023-05-17,0.1
W92000004,Wales,nation,2023-05-16,0.1
W92000004,Wales,nation,2023-05-15,0.1
W92000004,Wales,nation,2023-05-14,0.1
W92000004,Wales,nation,2023-05-13,0.1
W92000004,Wales,nation,2023-05-12,0.1
W92000004,Wales,nation,2023-05-11,0.1
W92000004,Wales,nation,2023-05-10,0.1
W92000004,Wales,nation,2023-05-09,0.2
W92000004,Wales,nation,2023-05-08,0.2
W92000004,Wales,nation,2023-05-07,0.2
W92000004,Wales,nation,2023-05-06,0.2
W92000004,Wales,nation,2023-05-05,0.2
W92000004,Wales,nation,2023-05-04,0.2
W92000004,Wales,nation,2023-05-03,0.2
W92000004,Wales,nation,2023-05-02,0.2
W92000004,Wales,nation,2023-05-01,0.2
W92000004,Wales,nation,2023-04-30,0.2
W92000004,Wales,nation,2023-04-29,0.2
W92000004,Wales,nation,2023-04-28,0.2
W92000004,Wales,nation,2023-04-27,0.2
W92000004,Wales,nation,2023-04-26,0.2
W92000004,Wales,nation,2023-04-25,0.1
W92000004,Wales,nation,2023-04-24,0.1
W92000004,Wales,nation,2023-04-23,0.1
W92000004,Wales,nation,2023-04-22,0.1
W92000004,Wales,nation,2023-04-21,0.1
W92000004,Wales,nation,2023-04-20,0.1
W92000004,Wales,nation,2023-04-19,0.1
W92000004,Wales,nation,2023-04-18,0.2
W92000004,Wales,nation,2023-04-17,0.2
W92000004,Wales,nation,2023-04-16,0.2
W92000004,Wales,nation,2023-04-15,0.2
W92000004,Wales,nation,2023-04-14,0.2
W92000004,Wales,nation,2023-04-13,0.2
W92000004,Wales,nation,2023-04-12,0.2
W92000004,Wales,nation,2023-04-11,0.2
W92000004,Wales,nation,2023-04-10,0.2
W92000004,Wales,nation,2023-04-09,0.2
W92000004,Wales,nation,2023-04-08,0.2
W92000004,Wales,nation,2023-04-07,0.2
W92000004,Wales,nation,2023-04-06,0.2
W92000004,Wales,nation,2023-04-05,0.2
W92000004,Wales,nation,2023-04-04,0.4
W92000004,Wales,nation,2023-04-03,0.4
W92000004,Wales,nation,2023-04-02,0.4
W92000004,Wales,nation,2023-04-01,0.4
W92000004,Wales,nation,2023-03-31,0.4
W92000004,Wales,nation,2023-03-30,0.4
W92000004,Wales,nation,2023-03-29,0.4
W92000004,Wales,nation,2023-03-28,0.6
W92000004,Wales,nation,2023-03-27,0.6
W92000004,Wales,nation,2023-03-26,0.6
W92000004,Wales,nation,2023-03-25,0.6
W92000004,Wales,nation,2023-03-24,0.6
W92000004,Wales,nation,2023-03-23,0.6
W92000004,Wales,nation,2023-03-22,0.6
W92000004,Wales,nation,2023-03-21,0.6
W92000004,Wales,nation,2023-03-20,0.6
W92000004,Wales,nation,2023-03-19,0.6
W92000004,Wales,nation,2023-03-18,0.6
W92000004,Wales,nation,2023-03-17,0.6
W92000004,Wales,nation,2023-03-16,0.6
W92000004,Wales,nation,2023-03-15,0.6
W92000004,Wales,nation,2023-03-14,0.2
W92000004,Wales,nation,2023-03-13,0.2
W92000004,Wales,nation,2023-03-12,0.2
W92000004,Wales,nation,2023-03-11,0.2
W92000004,Wales,nation,2023-03-10,0.2
W92000004,Wales,nation,2023-03-09,0.2
W92000004,Wales,nation,2023-03-08,0.2
W92000004,Wales,nation,2023-03-07,0.1
W92000004,Wales,nation,2023-03-06,0.1
W92000004,Wales,nation,2023-03-05,0.1
W92000004,Wales,nation,2023-03-04,0.1
W92000004,Wales,nation,2023-03-03,0.1
W92000004,Wales,nation,2023-03-02,0.1
W92000004,Wales,nation,2023-03-01,0.1
W92000004,Wales,nation,2023-02-28,0.3
W92000004,Wales,nation,2023-02-27,0.3
W92000004,Wales,nation,2023-02-26,0.3
W92000004,Wales,nation,2023-02-25,0.3
W92000004,Wales,nation,2023-02-24,0.3
W92000004,Wales,nation,2023-02-23,0.3
W92000004,Wales,nation,2023-02-22,0.3
W92000004,Wales,nation,2023-02-21,0.1
W92000004,Wales,nation,2023-02-20,0.1
W92000004,Wales,nation,2023-02-19,0.1
W92000004,Wales,nation,2023-02-18,0.1
W92000004,Wales,nation,2023-02-17,0.1
W92000004,Wales,nation,2023-02-16,0.2
W92000004,Wales,nation,2023-02-15,0.3
W92000004,Wales,nation,2023-02-14,0.5
W92000004,Wales,nation,2023-02-13,0.7
W92000004,Wales,nation,2023-02-12,0.9
W92000004,Wales,nation,2023-02-11,1.1
W92000004,Wales,nation,2023-02-10,1.3
W92000004,Wales,nation,2023-02-09,1.3
W92000004,Wales,nation,2023-02-08,1.4
W92000004,Wales,nation,2023-02-07,1.1
W92000004,Wales,nation,2023-02-06,1.2
W92000004,Wales,nation,2023-02-05,1.2
W92000004,Wales,nation,2023-02-04,1.1
W92000004,Wales,nation,2023-02-03,1.0
W92000004,Wales,nation,2023-02-02,1.1
W92000004,Wales,nation,2023-02-01,1.0
W92000004,Wales,nation,2023-01-31,1.1
W92000004,Wales,nation,2023-01-30,0.8
W92000004,Wales,nation,2023-01-29,0.8
W92000004,Wales,nation,2023-01-28,0.7
W92000004,Wales,nation,2023-01-27,0.8
W92000004,Wales,nation,2023-01-26,0.8
W92000004,Wales,nation,2023-01-25,0.9
W92000004,Wales,nation,2023-01-24,0.8
W92000004,Wales,nation,2023-01-23,1.2
W92000004,Wales,nation,2023-01-22,1.1
W92000004,Wales,nation,2023-01-21,1.2
W92000004,Wales,nation,2023-01-20,1.2
W92000004,Wales,nation,2023-01-19,1.3
W92000004,Wales,nation,2023-01-18,1.5
W92000004,Wales,nation,2023-01-17,1.9
W92000004,Wales,nation,2023-01-16,1.9
W92000004,Wales,nation,2023-01-15,2.2
W92000004,Wales,nation,2023-01-14,2.4
W92000004,Wales,nation,2023-01-13,2.6
W92000004,Wales,nation,2023-01-12,2.9
W92000004,Wales,nation,2023-01-11,2.9
W92000004,Wales,nation,2023-01-10,3.2
W92000004,Wales,nation,2023-01-09,3.2
W92000004,Wales,nation,2023-01-08,3.2
W92000004,Wales,nation,2023-01-07,3.4
W92000004,Wales,nation,2023-01-06,3.3
W92000004,Wales,nation,2023-01-05,3.5
W92000004,Wales,nation,2023-01-04,3.8
W92000004,Wales,nation,2023-01-03,3.4
W92000004,Wales,nation,2023-01-02,3.3
W92000004,Wales,nation,2023-01-01,3.2
W92000004,Wales,nation,2022-12-31,3.2
W92000004,Wales,nation,2022-12-30,3.6
W92000004,Wales,nation,2022-12-29,3.7
W92000004,Wales,nation,2022-12-28,3.7
W92000004,Wales,nation,2022-12-27,3.9
W92000004,Wales,nation,2022-12-26,4.3
W92000004,Wales,nation,2022-12-25,4.3
W92000004,Wales,nation,2022-12-24,4.0
W92000004,Wales,nation,2022-12-23,3.7
W92000004,Wales,nation,2022-12-22,3.1
W92000004,Wales,nation,2022-12-21,2.8
W92000004,Wales,nation,2022-12-20,2.5
W92000004,Wales,nation,2022-12-19,2.3
W92000004,Wales,nation,2022-12-18,2.3
W92000004,Wales,nation,2022-12-17,2.4
W92000004,Wales,nation,2022-12-16,2.3
W92000004,Wales,nation,2022-12-15,2.3
W92000004,Wales,nation,2022-12-14,2.3
W92000004,Wales,nation,2022-12-13,2.5
W92000004,Wales,nation,2022-12-12,2.5
W92000004,Wales,nation,2022-12-11,2.3
W92000004,Wales,nation,2022-12-10,2.3
W92000004,Wales,nation,2022-12-09,2.1
W92000004,Wales,nation,2022-12-08,2.3
W92000004,Wales,nation,2022-12-07,1.8
W92000004,Wales,nation,2022-12-06,1.6
W92000004,Wales,nation,2022-12-05,1.2
W92000004,Wales,nation,2022-12-04,1.2
W92000004,Wales,nation,2022-12-03,1.2
W92000004,Wales,nation,2022-12-02,1.2
W92000004,Wales,nation,2022-12-01,1.0
W92000004,Wales,nation,2022-11-30,1.1
W92000004,Wales,nation,2022-11-29,1.3
W92000004,Wales,nation,2022-11-28,1.4
W92000004,Wales,nation,2022-11-27,1.3
W92000004,Wales,nation,2022-11-26,1.2
W92000004,Wales,nation,2022-11-25,1.3
W92000004,Wales,nation,2022-11-24,1.4
W92000004,Wales,nation,2022-11-23,1.4
W92000004,Wales,nation,2022-11-22,1.3
W92000004,Wales,nation,2022-11-21,1.3
W92000004,Wales,nation,2022-11-20,1.3
W92000004,Wales,nation,2022-11-19,1.2
W92000004,Wales,nation,2022-11-18,1.2
W92000004,Wales,nation,2022-11-17,1.2
W92000004,Wales,nation,2022-11-16,1.2
W92000004,Wales,nation,2022-11-15,1.3
W92000004,Wales,nation,2022-11-14,1.4
W92000004,Wales,nation,2022-11-13,1.5
W92000004,Wales,nation,2022-11-12,1.7
W92000004,Wales,nation,2022-11-11,1.8
W92000004,Wales,nation,2022-11-10,2.0
W92000004,Wales,nation,2022-11-09,2.3
W92000004,Wales,nation,2022-11-08,2.2
W92000004,Wales,nation,2022-11-07,2.2
W92000004,Wales,nation,2022-11-06,2.2
W92000004,Wales,nation,2022-11-05,2.2
W92000004,Wales,nation,2022-11-04,2.5
W92000004,Wales,nation,2022-11-03,2.7
W92000004,Wales,nation,2022-11-02,2.7
W92000004,Wales,nation,2022-11-01,2.7
W92000004,Wales,nation,2022-10-31,2.9
W92000004,Wales,nation,2022-10-30,3.0
W92000004,Wales,nation,2022-10-29,2.9
W92000004,Wales,nation,2022-10-28,2.7
W92000004,Wales,nation,2022-10-27,2.6
W92000004,Wales,nation,2022-10-26,2.6
W92000004,Wales,nation,2022-10-25,2.6
W92000004,Wales,nation,2022-10-24,2.6
W92000004,Wales,nation,2022-10-23,2.6
W92000004,Wales,nation,2022-10-22,2.9
W92000004,Wales,nation,2022-10-21,3.3
W92000004,Wales,nation,2022-10-20,3.2
W92000004,Wales,nation,2022-10-19,3.2
W92000004,Wales,nation,2022-10-18,3.8
W92000004,Wales,nation,2022-10-17,3.9
W92000004,Wales,nation,2022-10-16,4.1
W92000004,Wales,nation,2022-10-15,3.8
W92000004,Wales,nation,2022-10-14,3.7
W92000004,Wales,nation,2022-10-13,4.2
W92000004,Wales,nation,2022-10-12,4.4
W92000004,Wales,nation,2022-10-11,4.1
W92000004,Wales,nation,2022-10-10,4.3
W92000004,Wales,nation,2022-10-09,4.1
W92000004,Wales,nation,2022-10-08,4.4
W92000004,Wales,nation,2022-10-07,4.4
W92000004,Wales,nation,2022-10-06,4.3
W92000004,Wales,nation,2022-10-05,3.9
W92000004,Wales,nation,2022-10-04,4.0
W92000004,Wales,nation,2022-10-03,3.5
W92000004,Wales,nation,2022-10-02,3.3
W92000004,Wales,nation,2022-10-01,3.0
W92000004,Wales,nation,2022-09-30,2.5
W92000004,Wales,nation,2022-09-29,2.1
W92000004,Wales,nation,2022-09-28,2.0
W92000004,Wales,nation,2022-09-27,1.5
W92000004,Wales,nation,2022-09-26,1.6
W92000004,Wales,nation,2022-09-25,1.6
W92000004,Wales,nation,2022-09-24,1.7
W92000004,Wales,nation,2022-09-23,2.0
W92000004,Wales,nation,2022-09-22,2.1
W92000004,Wales,nation,2022-09-21,2.1
W92000004,Wales,nation,2022-09-20,2.2
W92000004,Wales,nation,2022-09-19,2.1
W92000004,Wales,nation,2022-09-18,2.1
W92000004,Wales,nation,2022-09-17,2.0
W92000004,Wales,nation,2022-09-16,1.9
W92000004,Wales,nation,2022-09-15,1.7
W92000004,Wales,nation,2022-09-14,1.7
W92000004,Wales,nation,2022-09-13,1.6
W92000004,Wales,nation,2022-09-12,1.6
W92000004,Wales,nation,2022-09-11,1.7
W92000004,Wales,nation,2022-09-10,1.7
W92000004,Wales,nation,2022-09-09,1.7
W92000004,Wales,nation,2022-09-08,1.5
W92000004,Wales,nation,2022-09-07,1.5
W92000004,Wales,nation,2022-09-06,1.4
W92000004,Wales,nation,2022-09-05,1.3
W92000004,Wales,nation,2022-09-04,1.1
W92000004,Wales,nation,2022-09-03,1.1
W92000004,Wales,nation,2022-09-02,0.9
W92000004,Wales,nation,2022-09-01,0.9
W92000004,Wales,nation,2022-08-31,0.9
W92000004,Wales,nation,2022-08-30,1.1
W92000004,Wales,nation,2022-08-29,1.3
W92000004,Wales,nation,2022-08-28,1.3
W92000004,Wales,nation,2022-08-27,1.4
W92000004,Wales,nation,2022-08-26,1.6
W92000004,Wales,nation,2022-08-25,1.6
W92000004,Wales,nation,2022-08-24,1.8
W92000004,Wales,nation,2022-08-23,2.0
W92000004,Wales,nation,2022-08-22,2.0
W92000004,Wales,nation,2022-08-21,2.1
W92000004,Wales,nation,2022-08-20,2.4
W92000004,Wales,nation,2022-08-19,2.5
W92000004,Wales,nation,2022-08-18,2.9
W92000004,Wales,nation,2022-08-17,3.1
W92000004,Wales,nation,2022-08-16,3.1
W92000004,Wales,nation,2022-08-15,3.2
W92000004,Wales,nation,2022-08-14,3.4
W92000004,Wales,nation,2022-08-13,3.4
W92000004,Wales,nation,2022-08-12,3.4
W92000004,Wales,nation,2022-08-11,3.4
W92000004,Wales,nation,2022-08-10,3.2
W92000004,Wales,nation,2022-08-09,3.3
W92000004,Wales,nation,2022-08-08,3.5
W92000004,Wales,nation,2022-08-07,3.4
W92000004,Wales,nation,2022-08-06,3.3
W92000004,Wales,nation,2022-08-05,3.3
W92000004,Wales,nation,2022-08-04,3.3
W92000004,Wales,nation,2022-08-03,3.6
W92000004,Wales,nation,2022-08-02,3.6
W92000004,Wales,nation,2022-08-01,3.6
W92000004,Wales,nation,2022-07-31,3.5
W92000004,Wales,nation,2022-07-30,3.8
W92000004,Wales,nation,2022-07-29,4.3
W92000004,Wales,nation,2022-07-28,4.4
W92000004,Wales,nation,2022-07-27,4.6
W92000004,Wales,nation,2022-07-26,4.8
W92000004,Wales,nation,2022-07-25,4.8
W92000004,Wales,nation,2022-07-24,4.9
W92000004,Wales,nation,2022-07-23,5.0
W92000004,Wales,nation,2022-07-22,4.9
W92000004,Wales,nation,2022-07-21,4.9
W92000004,Wales,nation,2022-07-20,5.0
W92000004,Wales,nation,2022-07-19,5.1
W92000004,Wales,nation,2022-07-18,5.4
W92000004,Wales,nation,2022-07-17,5.5
W92000004,Wales,nation,2022-07-16,5.6
W92000004,Wales,nation,2022-07-15,5.4
W92000004,Wales,nation,2022-07-14,5.4
W92000004,Wales,nation,2022-07-13,5.4
W92000004,Wales,nation,2022-07-12,5.2
W92000004,Wales,nation,2022-07-11,4.7
W92000004,Wales,nation,2022-07-10,4.7
W92000004,Wales,nation,2022-07-09,4.4
W92000004,Wales,nation,2022-07-08,4.1
W92000004,Wales,nation,2022-07-07,3.9
W92000004,Wales,nation,2022-07-06,3.8
W92000004,Wales,nation,2022-07-05,4.2
W92000004,Wales,nation,2022-07-04,4.4
W92000004,Wales,nation,2022-07-03,4.2
W92000004,Wales,nation,2022-07-02,4.4
W92000004,Wales,nation,2022-07-01,5.1
W92000004,Wales,nation,2022-06-30,5.1
W92000004,Wales,nation,2022-06-29,5.2
W92000004,Wales,nation,2022-06-28,4.8
W92000004,Wales,nation,2022-06-27,4.6
W92000004,Wales,nation,2022-06-26,4.6
W92000004,Wales,nation,2022-06-25,4.5
W92000004,Wales,nation,2022-06-24,3.9
W92000004,Wales,nation,2022-06-23,3.8
W92000004,Wales,nation,2022-06-22,3.3
W92000004,Wales,nation,2022-06-21,3.1
W92000004,Wales,nation,2022-06-20,3.2
W92000004,Wales,nation,2022-06-19,3.1
W92000004,Wales,nation,2022-06-18,2.8
W92000004,Wales,nation,2022-06-17,2.6
W92000004,Wales,nation,2022-06-16,2.5
W92000004,Wales,nation,2022-06-15,2.5
W92000004,Wales,nation,2022-06-14,2.3
W92000004,Wales,nation,2022-06-13,2.0
W92000004,Wales,nation,2022-06-12,1.9
W92000004,Wales,nation,2022-06-11,1.7
W92000004,Wales,nation,2022-06-10,1.6
W92000004,Wales,nation,2022-06-09,1.4
W92000004,Wales,nation,2022-06-08,1.3
W92000004,Wales,nation,2022-06-07,1.1
W92000004,Wales,nation,2022-06-06,1.2
W92000004,Wales,nation,2022-06-05,1.1
W92000004,Wales,nation,2022-06-04,1.2
W92000004,Wales,nation,2022-06-03,1.3
W92000004,Wales,nation,2022-06-02,1.4
W92000004,Wales,nation,2022-06-01,1.5
W92000004,Wales,nation,2022-05-31,1.7
W92000004,Wales,nation,2022-05-30,1.8
W92000004,Wales,nation,2022-05-29,1.9
W92000004,Wales,nation,2022-05-28,2.1
W92000004,Wales,nation,2022-05-27,2.0
W92000004,Wales,nation,2022-05-26,2.1
W92000004,Wales,nation,2022-05-25,2.0
W92000004,Wales,nation,2022-05-24,2.0
W92000004,Wales,nation,2022-05-23,2.1
W92000004,Wales,nation,2022-05-22,2.1
W92000004,Wales,nation,2022-05-21,2.2
W92000004,Wales,nation,2022-05-20,2.2
W92000004,Wales,nation,2022-05-19,2.4
W92000004,Wales,nation,2022-05-18,2.7
W92000004,Wales,nation,2022-05-17,2.8
W92000004,Wales,nation,2022-05-16,3.0
W92000004,Wales,nation,2022-05-15,3.0
W92000004,Wales,nation,2022-05-14,3.1
W92000004,Wales,nation,2022-05-13,3.4
W92000004,Wales,nation,2022-05-12,3.5
W92000004,Wales,nation,2022-05-11,3.5
W92000004,Wales,nation,2022-05-10,3.9
W92000004,Wales,nation,2022-05-09,3.9
W92000004,Wales,nation,2022-05-08,4.2
W92000004,Wales,nation,2022-05-07,4.3
W92000004,Wales,nation,2022-05-06,4.3
W92000004,Wales,nation,2022-05-05,4.4
W92000004,Wales,nation,2022-05-04,4.7
W92000004,Wales,nation,2022-05-03,4.3
W92000004,Wales,nation,2022-05-02,4.5
W92000004,Wales,nation,2022-05-01,4.5
W92000004,Wales,nation,2022-04-30,4.6
W92000004,Wales,nation,2022-04-29,4.9
W92000004,Wales,nation,2022-04-28,5.0
W92000004,Wales,nation,2022-04-27,5.0
W92000004,Wales,nation,2022-04-26,5.3
W92000004,Wales,nation,2022-04-25,5.2
W92000004,Wales,nation,2022-04-24,5.5
W92000004,Wales,nation,2022-04-23,5.6
W92000004,Wales,nation,2022-04-22,5.6
W92000004,Wales,nation,2022-04-21,6.3
W92000004,Wales,nation,2022-04-20,6.9
W92000004,Wales,nation,2022-04-19,7.1
W92000004,Wales,nation,2022-04-18,7.7
W92000004,Wales,nation,2022-04-17,7.5
W92000004,Wales,nation,2022-04-16,7.7
W92000004,Wales,nation,2022-04-15,8.3
W92000004,Wales,nation,2022-04-14,8.1
W92000004,Wales,nation,2022-04-13,7.8
W92000004,Wales,nation,2022-04-12,8.7
W92000004,Wales,nation,2022-04-11,8.9
W92000004,Wales,nation,2022-04-10,9.2
W92000004,Wales,nation,2022-04-09,9.0
W92000004,Wales,nation,2022-04-08,9.2
W92000004,Wales,nation,2022-04-07,9.2
W92000004,Wales,nation,2022-04-06,9.3
W92000004,Wales,nation,2022-04-05,8.6
W92000004,Wales,nation,2022-04-04,8.4
W92000004,Wales,nation,2022-04-03,8.3
W92000004,Wales,nation,2022-04-02,8.8
W92000004,Wales,nation,2022-04-01,8.7
W92000004,Wales,nation,2022-03-31,8.4
W92000004,Wales,nation,2022-03-30,8.5
W92000004,Wales,nation,2022-03-29,8.6
W92000004,Wales,nation,2022-03-28,8.8
W92000004,Wales,nation,2022-03-27,8.6
W92000004,Wales,nation,2022-03-26,8.0
W92000004,Wales,nation,2022-03-25,7.4
W92000004,Wales,nation,2022-03-24,7.6
W92000004,Wales,nation,2022-03-23,7.6
W92000004,Wales,nation,2022-03-22,7.0
W92000004,Wales,nation,2022-03-21,6.6
W92000004,Wales,nation,2022-03-20,6.8
W92000004,Wales,nation,2022-03-19,6.4
W92000004,Wales,nation,2022-03-18,6.2
W92000004,Wales,nation,2022-03-17,6.0
W92000004,Wales,nation,2022-03-16,5.7
W92000004,Wales,nation,2022-03-15,5.7
W92000004,Wales,nation,2022-03-14,5.5
W92000004,Wales,nation,2022-03-13,5.2
W92000004,Wales,nation,2022-03-12,5.5
W92000004,Wales,nation,2022-03-11,5.3
W92000004,Wales,nation,2022-03-10,5.2
W92000004,Wales,nation,2022-03-09,4.7
W92000004,Wales,nation,2022-03-08,4.7
W92000004,Wales,nation,2022-03-07,4.4
W92000004,Wales,nation,2022-03-06,4.4
W92000004,Wales,nation,2022-03-05,4.0
W92000004,Wales,nation,2022-03-04,4.1
W92000004,Wales,nation,2022-03-03,3.7
W92000004,Wales,nation,2022-03-02,4.1
W92000004,Wales,nation,2022-03-01,4.2
W92000004,Wales,nation,2022-02-28,4.4
W92000004,Wales,nation,2022-02-27,4.3
W92000004,Wales,nation,2022-02-26,4.5
W92000004,Wales,nation,2022-02-25,4.4
W92000004,Wales,nation,2022-02-24,4.4
W92000004,Wales,nation,2022-02-23,4.2
W92000004,Wales,nation,2022-02-22,4.2
W92000004,Wales,nation,2022-02-21,4.3
W92000004,Wales,nation,2022-02-20,4.8
W92000004,Wales,nation,2022-02-19,4.9
W92000004,Wales,nation,2022-02-18,4.8
W92000004,Wales,nation,2022-02-17,4.9
W92000004,Wales,nation,2022-02-16,4.9
W92000004,Wales,nation,2022-02-15,4.8
W92000004,Wales,nation,2022-02-14,4.7
W92000004,Wales,nation,2022-02-13,4.3
W92000004,Wales,nation,2022-02-12,4.7
W92000004,Wales,nation,2022-02-11,4.8
W92000004,Wales,nation,2022-02-10,5.2
W92000004,Wales,nation,2022-02-09,5.5
W92000004,Wales,nation,2022-02-08,5.5
W92000004,Wales,nation,2022-02-07,5.8
W92000004,Wales,nation,2022-02-06,6.1
W92000004,Wales,nation,2022-02-05,5.8
W92000004,Wales,nation,2022-02-04,5.5
W92000004,Wales,nation,2022-02-03,5.4
W92000004,Wales,nation,2022-02-02,5.4
W92000004,Wales,nation,2022-02-01,5.4
W92000004,Wales,nation,2022-01-31,5.2
W92000004,Wales,nation,2022-01-30,5.0
W92000004,Wales,nation,2022-01-29,5.2
W92000004,Wales,nation,2022-01-28,5.4
W92000004,Wales,nation,2022-01-27,5.5
W92000004,Wales,nation,2022-01-26,5.8
W92000004,Wales,nation,2022-01-25,6.2
W92000004,Wales,nation,2022-01-24,6.5
W92000004,Wales,nation,2022-01-23,6.9
W92000004,Wales,nation,2022-01-22,7.4
W92000004,Wales,nation,2022-01-21,8.2
W92000004,Wales,nation,2022-01-20,8.7
W92000004,Wales,nation,2022-01-19,8.6
W92000004,Wales,nation,2022-01-18,8.7
W92000004,Wales,nation,2022-01-17,9.2
W92000004,Wales,nation,2022-01-16,9.7
W92000004,Wales,nation,2022-01-15,9.7
W92000004,Wales,nation,2022-01-14,9.5
W92000004,Wales,nation,2022-01-13,9.4
W92000004,Wales,nation,2022-01-12,10.0
W92000004,Wales,nation,2022-01-11,10.3
W92000004,Wales,nation,2022-01-10,10.5
W92000004,Wales,nation,2022-01-09,10.3
W92000004,Wales,nation,2022-01-08,10.4
W92000004,Wales,nation,2022-01-07,11.5
W92000004,Wales,nation,2022-01-06,11.8
W92000004,Wales,nation,2022-01-05,11.6
W92000004,Wales,nation,2022-01-04,11.3
W92000004,Wales,nation,2022-01-03,10.5
W92000004,Wales,nation,2022-01-02,9.9
W92000004,Wales,nation,2022-01-01,9.3
W92000004,Wales,nation,2021-12-31,7.9
W92000004,Wales,nation,2021-12-30,7.1
W92000004,Wales,nation,2021-12-29,6.5
W92000004,Wales,nation,2021-12-28,6.1
W92000004,Wales,nation,2021-12-27,6.1
W92000004,Wales,nation,2021-12-26,6.0
W92000004,Wales,nation,2021-12-25,5.9
W92000004,Wales,nation,2021-12-24,5.6
W92000004,Wales,nation,2021-12-23,5.6
W92000004,Wales,nation,2021-12-22,5.2
W92000004,Wales,nation,2021-12-21,5.2
W92000004,Wales,nation,2021-12-20,5.2
