areaCode,areaName,areaType,date,newDeaths28DaysByDeathDate
E12000003,Yorkshire and The Humber,region,2022-07-13,14
E12000003,Yorkshire and The Humber,region,2022-07-12,19
E12000003,Yorkshire and The Humber,region,2022-07-11,14
E12000003,Yorkshire and The Humber,region,2022-07-10,13
E12000003,Yorkshire and The Humber,region,2022-07-09,8
E12000003,Yorkshire and The Humber,region,2022-07-08,10
E12000003,Yorkshire and The Humber,region,2022-07-07,11
E12000003,Yorkshire and The Humber,region,2022-07-06,12
E12000003,Yorkshire and The Humber,region,2022-07-05,5
E12000003,Yorkshire and The Humber,region,2022-07-04,16
E12000003,Yorkshire and The Humber,region,2022-07-03,8
E12000003,Yorkshire and The Humber,region,2022-07-02,10
E12000003,Yorkshire and The Humber,region,2022-07-01,13
E12000003,Yorkshire and The Humber,region,2022-06-30,9
E12000003,Yorkshire and The Humber,region,2022-06-29,4
E12000003,Yorkshire and The Humber,region,2022-06-28,7
E12000003,Yorkshire and The Humber,region,2022-06-27,4
E12000003,Yorkshire and The Humber,region,2022-06-26,2
E12000003,Yorkshire and The Humber,region,2022-06-25,6
E12000003,Yorkshire and The Humber,region,2022-06-24,4
E12000003,Yorkshire and The Humber,region,2022-06-23,9
E12000003,Yorkshire and The Humber,region,2022-06-22,4
E12000003,Yorkshire and The Humber,region,2022-06-21,3
E12000003,Yorkshire and The Humber,region,2022-06-20,6
E12000003,Yorkshire and The Humber,region,2022-06-19,3
E12000003,Yorkshire and The Humber,region,2022-06-18,3
E12000003,Yorkshire and The Humber,region,2022-06-17,8
E12000003,Yorkshire and The Humber,region,2022-06-16,7
E12000003,Yorkshire and The Humber,region,2022-06-15,6
E12000003,Yorkshire and The Humber,region,2022-06-14,2
E12000003,Yorkshire and The Humber,region,2022-06-13,4
E12000003,Yorkshire and The Humber,region,2022-06-12,2
E12000003,Yorkshire and The Humber,region,2022-06-11,1
E12000003,Yorkshire and The Humber,region,2022-06-10,5
E12000003,Yorkshire and The Humber,region,2022-06-09,2
E12000003,Yorkshire and The Humber,region,2022-06-08,4
E12000003,Yorkshire and The Humber,region,2022-06-07,4
E12000003,Yorkshire and The Humber,region,2022-06-06,6
E12000003,Yorkshire and The Humber,region,2022-06-05,3
E12000003,Yorkshire and The Humber,region,2022-06-04,2
E12000003,Yorkshire and The Humber,region,2022-06-03,4
E12000003,Yorkshire and The Humber,region,2022-06-02,5
E12000003,Yorkshire and The Humber,region,2022-06-01,8
E12000003,Yorkshire and The Humber,region,2022-05-31,8
E12000003,Yorkshire and The Humber,region,2022-05-30,4
E12000003,Yorkshire and The Humber,region,2022-05-29,5
E12000003,Yorkshire and The Humber,region,2022-05-28,8
E12000003,Yorkshire and The Humber,region,2022-05-27,6
E12000003,Yorkshire and The Humber,region,2022-05-26,7
E12000003,Yorkshire and The Humber,region,2022-05-25,9
E12000003,Yorkshire and The Humber,region,2022-05-24,6
E12000003,Yorkshire and The Humber,region,2022-05-23,8
E12000003,Yorkshire and The Humber,region,2022-05-22,7
E12000003,Yorkshire and The Humber,region,2022-05-21,2
E12000003,Yorkshire and The Humber,region,2022-05-20,6
E12000003,Yorkshire and The Humber,region,2022-05-19,7
E12000003,Yorkshire and The Humber,region,2022-05-18,4
E12000003,Yorkshire and The Humber,region,2022-05-17,8
E12000003,Yorkshire and The Humber,region,2022-05-16,11
E12000003,Yorkshire and The Humber,region,2022-05-15,8
E12000003,Yorkshire and The Humber,region,2022-05-14,11
E12000003,Yorkshire and The Humber,region,2022-05-13,11
E12000003,Yorkshire and The Humber,region,2022-05-12,12
E12000003,Yorkshire and The Humber,region,2022-05-11,10
E12000003,Yorkshire and The Humber,region,2022-05-10,9
E12000003,Yorkshire and The Humber,region,2022-05-09,8
E12000003,Yorkshire and The Humber,region,2022-05-08,9
E12000003,Yorkshire and The Humber,region,2022-05-07,13
E12000003,Yorkshire and The Humber,region,2022-05-06,10
E12000003,Yorkshire and The Humber,region,2022-05-05,13
E12000003,Yorkshire and The Humber,region,2022-05-04,14
E12000003,Yorkshire and The Humber,region,2022-05-03,14
E12000003,Yorkshire and The Humber,region,2022-05-02,12
E12000003,Yorkshire and The Humber,region,2022-05-01,18
E12000003,Yorkshire and The Humber,region,2022-04-30,21
E12000003,Yorkshire and The Humber,region,2022-04-29,12
E12000003,Yorkshire and The Humber,region,2022-04-28,19
E12000003,Yorkshire and The Humber,region,2022-04-27,17
E12000003,Yorkshire and The Humber,region,2022-04-26,17
E12000003,Yorkshire and The Humber,region,2022-04-25,22
E12000003,Yorkshire and The Humber,region,2022-04-24,19
E12000003,Yorkshire and The Humber,region,2022-04-23,18
E12000003,Yorkshire and The Humber,region,2022-04-22,20
E12000003,Yorkshire and The Humber,region,2022-04-21,18
E12000003,Yorkshire and The Humber,region,2022-04-20,18
E12000003,Yorkshire and The Humber,region,2022-04-19,20
E12000003,Yorkshire and The Humber,region,2022-04-18,32
E12000003,Yorkshire and The Humber,region,2022-04-17,33
E12000003,Yorkshire and The Humber,region,2022-04-16,29
E12000003,Yorkshire and The Humber,region,2022-04-15,29
E12000003,Yorkshire and The Humber,region,2022-04-14,26
E12000003,Yorkshire and The Humber,region,2022-04-13,28
E12000003,Yorkshire and The Humber,region,2022-04-12,31
E12000003,Yorkshire and The Humber,region,2022-04-11,23
E12000003,Yorkshire and The Humber,region,2022-04-10,35
E12000003,Yorkshire and The Humber,region,2022-04-09,29
E12000003,Yorkshire and The Humber,region,2022-04-08,29
E12000003,Yorkshire and The Humber,region,2022-04-07,18
E12000003,Yorkshire and The Humber,region,2022-04-06,32
E12000003,Yorkshire and The Humber,region,2022-04-05,14
E12000003,Yorkshire and The Humber,region,2022-04-04,17
E12000003,Yorkshire and The Humber,region,2022-04-03,26
E12000003,Yorkshire and The Humber,region,2022-04-02,35
E12000003,Yorkshire and The Humber,region,2022-04-01,21
E12000003,Yorkshire and The Humber,region,2022-03-31,28
E12000003,Yorkshire and The Humber,region,2022-03-30,19
E12000003,Yorkshire and The Humber,region,2022-03-29,24
E12000003,Yorkshire and The Humber,region,2022-03-28,22
E12000003,Yorkshire and The Humber,region,2022-03-27,11
E12000003,Yorkshire and The Humber,region,2022-03-26,20
E12000003,Yorkshire and The Humber,region,2022-03-25,14
E12000003,Yorkshire and The Humber,region,2022-03-24,19
E12000003,Yorkshire and The Humber,region,2022-03-23,12
E12000003,Yorkshire and The Humber,region,2022-03-22,16
E12000003,Yorkshire and The Humber,region,2022-03-21,17
E12000003,Yorkshire and The Humber,region,2022-03-20,24
E12000003,Yorkshire and The Humber,region,2022-03-19,18
E12000003,Yorkshire and The Humber,region,2022-03-18,22
E12000003,Yorkshire and The Humber,region,2022-03-17,13
E12000003,Yorkshire and The Humber,region,2022-03-16,17
E12000003,Yorkshire and The Humber,region,2022-03-15,8
E12000003,Yorkshire and The Humber,region,2022-03-14,15
E12000003,Yorkshire and The Humber,region,2022-03-13,9
E12000003,Yorkshire and The Humber,region,2022-03-12,20
E12000003,Yorkshire and The Humber,region,2022-03-11,5
E12000003,Yorkshire and The Humber,region,2022-03-10,9
E12000003,Yorkshire and The Humber,region,2022-03-09,11
E12000003,Yorkshire and The Humber,region,2022-03-08,12
E12000003,Yorkshire and The Humber,region,2022-03-07,11
E12000003,Yorkshire and The Humber,region,2022-03-06,13
E12000003,Yorkshire and The Humber,region,2022-03-05,8
E12000003,Yorkshire and The Humber,region,2022-03-04,10
E12000003,Yorkshire and The Humber,region,2022-03-03,14
E12000003,Yorkshire and The Humber,region,2022-03-02,5
E12000003,Yorkshire and The Humber,region,2022-03-01,12
E12000003,Yorkshire and The Humber,region,2022-02-28,10
E12000003,Yorkshire and The Humber,region,2022-02-27,11
E12000003,Yorkshire and The Humber,region,2022-02-26,16
E12000003,Yorkshire and The Humber,region,2022-02-25,11
E12000003,Yorkshire and The Humber,region,2022-02-24,16
E12000003,Yorkshire and The Humber,region,2022-02-23,8
E12000003,Yorkshire and The Humber,region,2022-02-22,9
E12000003,Yorkshire and The Humber,region,2022-02-21,8
E12000003,Yorkshire and The Humber,region,2022-02-20,20
E12000003,Yorkshire and The Humber,region,2022-02-19,17
E12000003,Yorkshire and The Humber,region,2022-02-18,13
E12000003,Yorkshire and The Humber,region,2022-02-17,11
E12000003,Yorkshire and The Humber,region,2022-02-16,14
E12000003,Yorkshire and The Humber,region,2022-02-15,15
E12000003,Yorkshire and The Humber,region,2022-02-14,29
E12000003,Yorkshire and The Humber,region,2022-02-13,16
E12000003,Yorkshire and The Humber,region,2022-02-12,15
E12000003,Yorkshire and The Humber,region,2022-02-11,17
E12000003,Yorkshire and The Humber,region,2022-02-10,19
E12000003,Yorkshire and The Humber,region,2022-02-09,15
E12000003,Yorkshire and The Humber,region,2022-02-08,19
E12000003,Yorkshire and The Humber,region,2022-02-07,15
E12000003,Yorkshire and The Humber,region,2022-02-06,19
E12000003,Yorkshire and The Humber,region,2022-02-05,23
E12000003,Yorkshire and The Humber,region,2022-02-04,15
E12000003,Yorkshire and The Humber,region,2022-02-03,13
E12000003,Yorkshire and The Humber,region,2022-02-02,20
E12000003,Yorkshire and The Humber,region,2022-02-01,16
E12000003,Yorkshire and The Humber,region,2022-01-31,31
E12000003,Yorkshire and The Humber,region,2022-01-30,20
E12000003,Yorkshire and The Humber,region,2022-01-29,28
E12000003,Yorkshire and The Humber,region,2022-01-28,29
E12000003,Yorkshire and The Humber,region,2022-01-27,35
E12000003,Yorkshire and The Humber,region,2022-01-26,32
E12000003,Yorkshire and The Humber,region,2022-01-25,25
E12000003,Yorkshire and The Humber,region,2022-01-24,27
E12000003,Yorkshire and The Humber,region,2022-01-23,31
E12000003,Yorkshire and The Humber,region,2022-01-22,25
E12000003,Yorkshire and The Humber,region,2022-01-21,38
E12000003,Yorkshire and The Humber,region,2022-01-20,24
E12000003,Yorkshire and The Humber,region,2022-01-19,28
E12000003,Yorkshire and The Humber,region,2022-01-18,28
E12000003,Yorkshire and The Humber,region,2022-01-17,33
E12000003,Yorkshire and The Humber,region,2022-01-16,31
E12000003,Yorkshire and The Humber,region,2022-01-15,28
E12000003,Yorkshire and The Humber,region,2022-01-14,22
E12000003,Yorkshire and The Humber,region,2022-01-13,25
E12000003,Yorkshire and The Humber,region,2022-01-12,24
E12000003,Yorkshire and The Humber,region,2022-01-11,28
E12000003,Yorkshire and The Humber,region,2022-01-10,27
E12000003,Yorkshire and The Humber,region,2022-01-09,26
E12000003,Yorkshire and The Humber,region,2022-01-08,21
E12000003,Yorkshire and The Humber,region,2022-01-07,32
E12000003,Yorkshire and The Humber,region,2022-01-06,20
E12000003,Yorkshire and The Humber,region,2022-01-05,16
E12000003,Yorkshire and The Humber,region,2022-01-04,14
E12000003,Yorkshire and The Humber,region,2022-01-03,14
E12000003,Yorkshire and The Humber,region,2022-01-02,11
E12000003,Yorkshire and The Humber,region,2022-01-01,15
E12000003,Yorkshire and The Humber,region,2021-12-31,12
E12000003,Yorkshire and The Humber,region,2021-12-30,13
E12000003,Yorkshire and The Humber,region,2021-12-29,5
E12000003,Yorkshire and The Humber,region,2021-12-28,9
E12000003,Yorkshire and The Humber,region,2021-12-27,12
E12000003,Yorkshire and The Humber,region,2021-12-26,14
E12000003,Yorkshire and The Humber,region,2021-12-25,17
E12000003,Yorkshire and The Humber,region,2021-12-24,11
E12000003,Yorkshire and The Humber,region,2021-12-23,7
E12000003,Yorkshire and The Humber,region,2021-12-22,10
E12000003,Yorkshire and The Humber,region,2021-12-21,5
E12000003,Yorkshire and The Humber,region,2021-12-20,9
E12000003,Yorkshire and The Humber,region,2021-12-19,7
E12000003,Yorkshire and The Humber,region,2021-12-18,2
E12000003,Yorkshire and The Humber,region,2021-12-17,13
E12000003,Yorkshire and The Humber,region,2021-12-16,9
E12000003,Yorkshire and The Humber,region,2021-12-15,6
E12000003,Yorkshire and The Humber,region,2021-12-14,8
E12000003,Yorkshire and The Humber,region,2021-12-13,11
E12000003,Yorkshire and The Humber,region,2021-12-12,12
E12000003,Yorkshire and The Humber,region,2021-12-11,7
E12000003,Yorkshire and The Humber,region,2021-12-10,7
E12000003,Yorkshire and The Humber,region,2021-12-09,7
E12000003,Yorkshire and The Humber,region,2021-12-08,14
E12000003,Yorkshire and The Humber,region,2021-12-07,13
E12000003,Yorkshire and The Humber,region,2021-12-06,11
E12000003,Yorkshire and The Humber,region,2021-12-05,10
E12000003,Yorkshire and The Humber,region,2021-12-04,13
E12000003,Yorkshire and The Humber,region,2021-12-03,17
E12000003,Yorkshire and The Humber,region,2021-12-02,6
E12000003,Yorkshire and The Humber,region,2021-12-01,7
E12000003,Yorkshire and The Humber,region,2021-11-30,10
E12000003,Yorkshire and The Humber,region,2021-11-29,18
E12000003,Yorkshire and The Humber,region,2021-11-28,10
E12000003,Yorkshire and The Humber,region,2021-11-27,6
E12000003,Yorkshire and The Humber,region,2021-11-26,12
E12000003,Yorkshire and The Humber,region,2021-11-25,15
E12000003,Yorkshire and The Humber,region,2021-11-24,18
E12000003,Yorkshire and The Humber,region,2021-11-23,13
E12000003,Yorkshire and The Humber,region,2021-11-22,9
E12000003,Yorkshire and The Humber,region,2021-11-21,13
E12000003,Yorkshire and The Humber,region,2021-11-20,7
E12000003,Yorkshire and The Humber,region,2021-11-19,14
E12000003,Yorkshire and The Humber,region,2021-11-18,17
E12000003,Yorkshire and The Humber,region,2021-11-17,11
E12000003,Yorkshire and The Humber,region,2021-11-16,15
E12000003,Yorkshire and The Humber,region,2021-11-15,15
E12000003,Yorkshire and The Humber,region,2021-11-14,15
E12000003,Yorkshire and The Humber,region,2021-11-13,18
E12000003,Yorkshire and The Humber,region,2021-11-12,21
E12000003,Yorkshire and The Humber,region,2021-11-11,13
E12000003,Yorkshire and The Humber,region,2021-11-10,12
E12000003,Yorkshire and The Humber,region,2021-11-09,19
E12000003,Yorkshire and The Humber,region,2021-11-08,7
E12000003,Yorkshire and The Humber,region,2021-11-07,19
E12000003,Yorkshire and The Humber,region,2021-11-06,21
E12000003,Yorkshire and The Humber,region,2021-11-05,13
E12000003,Yorkshire and The Humber,region,2021-11-04,25
E12000003,Yorkshire and The Humber,region,2021-11-03,16
E12000003,Yorkshire and The Humber,region,2021-11-02,17
E12000003,Yorkshire and The Humber,region,2021-11-01,20
E12000003,Yorkshire and The Humber,region,2021-10-31,19
E12000003,Yorkshire and The Humber,region,2021-10-30,21
E12000003,Yorkshire and The Humber,region,2021-10-29,16
E12000003,Yorkshire and The Humber,region,2021-10-28,20
E12000003,Yorkshire and The Humber,region,2021-10-27,22
E12000003,Yorkshire and The Humber,region,2021-10-26,10
E12000003,Yorkshire and The Humber,region,2021-10-25,18
E12000003,Yorkshire and The Humber,region,2021-10-24,16
E12000003,Yorkshire and The Humber,region,2021-10-23,19
E12000003,Yorkshire and The Humber,region,2021-10-22,19
E12000003,Yorkshire and The Humber,region,2021-10-21,16
E12000003,Yorkshire and The Humber,region,2021-10-20,24
E12000003,Yorkshire and The Humber,region,2021-10-19,7
E12000003,Yorkshire and The Humber,region,2021-10-18,9
E12000003,Yorkshire and The Humber,region,2021-10-17,13
E12000003,Yorkshire and The Humber,region,2021-10-16,20
E12000003,Yorkshire and The Humber,region,2021-10-15,17
E12000003,Yorkshire and The Humber,region,2021-10-14,17
E12000003,Yorkshire and The Humber,region,2021-10-13,19
E12000003,Yorkshire and The Humber,region,2021-10-12,13
E12000003,Yorkshire and The Humber,region,2021-10-11,15
E12000003,Yorkshire and The Humber,region,2021-10-10,15
E12000003,Yorkshire and The Humber,region,2021-10-09,17
E12000003,Yorkshire and The Humber,region,2021-10-08,20
E12000003,Yorkshire and The Humber,region,2021-10-07,15
E12000003,Yorkshire and The Humber,region,2021-10-06,5
E12000003,Yorkshire and The Humber,region,2021-10-05,8
E12000003,Yorkshire and The Humber,region,2021-10-04,7
E12000003,Yorkshire and The Humber,region,2021-10-03,14
E12000003,Yorkshire and The Humber,region,2021-10-02,5
E12000003,Yorkshire and The Humber,region,2021-10-01,12
E12000003,Yorkshire and The Humber,region,2021-09-30,14
E12000003,Yorkshire and The Humber,region,2021-09-29,13
E12000003,Yorkshire and The Humber,region,2021-09-28,6
E12000003,Yorkshire and The Humber,region,2021-09-27,6
E12000003,Yorkshire and The Humber,region,2021-09-26,6
E12000003,Yorkshire and The Humber,region,2021-09-25,15
E12000003,Yorkshire and The Humber,region,2021-09-24,15
E12000003,Yorkshire and The Humber,region,2021-09-23,12
E12000003,Yorkshire and The Humber,region,2021-09-22,12
E12000003,Yorkshire and The Humber,region,2021-09-21,12
