areaCode,areaName,areaType,date,newAdmissions
S92000003,Scotland,nation,2020-07-12,1
S92000003,Scotland,nation,2020-07-11,3
S92000003,Scotland,nation,2020-07-10,3
S92000003,Scotland,nation,2020-07-09,0
S92000003,Scotland,nation,2020-07-08,0
S92000003,Scotland,nation,2020-07-07,2
S92000003,Scotland,nation,2020-07-06,2
S92000003,Scotland,nation,2020-07-05,1
S92000003,Scotland,nation,2020-07-04,1
S92000003,Scotland,nation,2020-07-03,2
S92000003,Scotland,nation,2020-07-02,1
S92000003,Scotland,nation,2020-07-01,3
S92000003,Scotland,nation,2020-06-30,1
S92000003,Scotland,nation,2020-06-29,1
S92000003,Scotland,nation,2020-06-28,3
S92000003,Scotland,nation,2020-06-27,3
S92000003,Scotland,nation,2020-06-26,0
S92000003,Scotland,nation,2020-06-25,2
S92000003,Scotland,nation,2020-06-24,3
S92000003,Scotland,nation,2020-06-23,5
S92000003,Scotland,nation,2020-06-22,5
S92000003,Scotland,nation,2020-06-21,1
S92000003,Scotland,nation,2020-06-20,2
S92000003,Scotland,nation,2020-06-19,4
S92000003,Scotland,nation,2020-06-18,2
S92000003,Scotland,nation,2020-06-17,5
S92000003,Scotland,nation,2020-06-16,5
S92000003,Scotland,nation,2020-06-15,6
S92000003,Scotland,nation,2020-06-14,6
S92000003,Scotland,nation,2020-06-13,4
S92000003,Scotland,nation,2020-06-12,3
S92000003,Scotland,nation,2020-06-11,7
S92000003,Scotland,nation,2020-06-10,7
S92000003,Scotland,nation,2020-06-09,5
S92000003,Scotland,nation,2020-06-08,3
S92000003,Scotland,nation,2020-06-07,6
S92000003,Scotland,nation,2020-06-06,6
S92000003,Scotland,nation,2020-06-05,10
S92000003,Scotland,nation,2020-06-04,6
S92000003,Scotland,nation,2020-06-03,7
S92000003,Scotland,nation,2020-06-02,5
S92000003,Scotland,nation,2020-06-01,7
S92000003,Scotland,nation,2020-05-31,10
S92000003,Scotland,nation,2020-05-30,4
S92000003,Scotland,nation,2020-05-29,10
S92000003,Scotland,nation,2020-05-28,6
S92000003,Scotland,nation,2020-05-27,11
S92000003,Scotland,nation,2020-05-26,14
S92000003,Scotland,nation,2020-05-25,13
S92000003,Scotland,nation,2020-05-24,8
S92000003,Scotland,nation,2020-05-23,14
S92000003,Scotland,nation,2020-05-22,16
S92000003,Scotland,nation,2020-05-21,13
S92000003,Scotland,nation,2020-05-20,18
S92000003,Scotland,nation,2020-05-19,13
S92000003,Scotland,nation,2020-05-18,27
S92000003,Scotland,nation,2020-05-17,9
S92000003,Scotland,nation,2020-05-16,18
S92000003,Scotland,nation,2020-05-15,31
S92000003,Scotland,nation,2020-05-14,27
S92000003,Scotland,nation,2020-05-13,27
S92000003,Scotland,nation,2020-05-12,37
S92000003,Scotland,nation,2020-05-11,33
S92000003,Scotland,nation,2020-05-10,27
S92000003,Scotland,nation,2020-05-09,21
S92000003,Scotland,nation,2020-05-08,32
S92000003,Scotland,nation,2020-05-07,37
S92000003,Scotland,nation,2020-05-06,44
S92000003,Scotland,nation,2020-05-05,40
S92000003,Scotland,nation,2020-05-04,52
S92000003,Scotland,nation,2020-05-03,40
S92000003,Scotland,nation,2020-05-02,46
S92000003,Scotland,nation,2020-05-01,55
S92000003,Scotland,nation,2020-04-30,56
S92000003,Scotland,nation,2020-04-29,49
S92000003,Scotland,nation,2020-04-28,72
S92000003,Scotland,nation,2020-04-27,74
S92000003,Scotland,nation,2020-04-26,39
S92000003,Scotland,nation,2020-04-25,42
S92000003,Scotland,nation,2020-04-24,91
S92000003,Scotland,nation,2020-04-23,66
S92000003,Scotland,nation,2020-04-22,66
S92000003,Scotland,nation,2020-04-21,69
S92000003,Scotland,nation,2020-04-20,67
S92000003,Scotland,nation,2020-04-19,58
S92000003,Scotland,nation,2020-04-18,75
S92000003,Scotland,nation,2020-04-17,109
S92000003,Scotland,nation,2020-04-16,97
S92000003,Scotland,nation,2020-04-15,98
S92000003,Scotland,nation,2020-04-14,101
S92000003,Scotland,nation,2020-04-13,103
S92000003,Scotland,nation,2020-04-12,85
S92000003,Scotland,nation,2020-04-11,80
S92000003,Scotland,nation,2020-04-10,116
S92000003,Scotland,nation,2020-04-09,132
S92000003,Scotland,nation,2020-04-08,157
S92000003,Scotland,nation,2020-04-07,171
S92000003,Scotland,nation,2020-04-06,203
S92000003,Scotland,nation,2020-04-05,158
S92000003,Scotland,nation,2020-04-04,154
S92000003,Scotland,nation,2020-04-03,214
S92000003,Scotland,nation,2020-04-02,169
S92000003,Scotland,nation,2020-04-01,214
S92000003,Scotland,nation,2020-03-31,186
S92000003,Scotland,nation,2020-03-30,190
S92000003,Scotland,nation,2020-03-29,139
S92000003,Scotland,nation,2020-03-28,160
S92000003,Scotland,nation,2020-03-27,150
S92000003,Scotland,nation,2020-03-26,157
S92000003,Scotland,nation,2020-03-25,125
S92000003,Scotland,nation,2020-03-24,96
S92000003,Scotland,nation,2020-03-23,95
S92000003,Scotland,nation,2020-03-22,53
S92000003,Scotland,nation,2020-03-21,64
S92000003,Scotland,nation,2020-03-20,72
S92000003,Scotland,nation,2020-03-19,44
S92000003,Scotland,nation,2020-03-18,45
S92000003,Scotland,nation,2020-03-17,42
S92000003,Scotland,nation,2020-03-16,30
S92000003,Scotland,nation,2020-03-15,17
S92000003,Scotland,nation,2020-03-14,21
S92000003,Scotland,nation,2020-03-13,24
S92000003,Scotland,nation,2020-03-12,23
S92000003,Scotland,nation,2020-03-11,27
S92000003,Scotland,nation,2020-03-10,29
S92000003,Scotland,nation,2020-03-09,19
S92000003,Scotland,nation,2020-03-08,10
S92000003,Scotland,nation,2020-03-07,9
S92000003,Scotland,nation,2020-03-06,23
S92000003,Scotland,nation,2020-03-05,18
S92000003,Scotland,nation,2020-03-04,9
S92000003,Scotland,nation,2020-03-03,14
S92000003,Scotland,nation,2020-03-02,11
S92000003,Scotland,nation,2020-03-01,3
W92000004,Wales,nation,2023-07-12,5
W92000004,Wales,nation,2023-07-11,0
W92000004,Wales,nation,2023-07-10,0
W92000004,Wales,nation,2023-07-09,0
W92000004,Wales,nation,2023-07-08,0
W92000004,Wales,nation,2023-07-07,0
W92000004,Wales,nation,2023-07-06,0
W92000004,Wales,nation,2023-07-05,2
W92000004,Wales,nation,2023-07-04,0
W92000004,Wales,nation,2023-07-03,0
W92000004,Wales,nation,2023-07-02,0
W92000004,Wales,nation,2023-07-01,0
W92000004,Wales,nation,2023-06-30,0
W92000004,Wales,nation,2023-06-29,0
W92000004,Wales,nation,2023-06-28,2
W92000004,Wales,nation,2023-06-27,0
W92000004,Wales,nation,2023-06-26,0
W92000004,Wales,nation,2023-06-25,0
W92000004,Wales,nation,2023-06-24,0
W92000004,Wales,nation,2023-06-23,0
W92000004,Wales,nation,2023-06-22,0
W92000004,Wales,nation,2023-06-21,2
W92000004,Wales,nation,2023-06-20,0
W92000004,Wales,nation,2023-06-19,0
W92000004,Wales,nation,2023-06-18,0
W92000004,Wales,nation,2023-06-17,0
W92000004,Wales,nation,2023-06-16,0
W92000004,Wales,nation,2023-06-15,0
W92000004,Wales,nation,2023-06-14,2
W92000004,Wales,nation,2023-06-13,0
W92000004,Wales,nation,2023-06-12,0
W92000004,Wales,nation,2023-06-11,0
W92000004,Wales,nation,2023-06-10,0
W92000004,Wales,nation,2023-06-09,0
W92000004,Wales,nation,2023-06-08,0
W92000004,Wales,nation,2023-06-07,6
W92000004,Wales,nation,2023-06-06,0
W92000004,Wales,nation,2023-06-05,0
W92000004,Wales,nation,2023-06-04,0
W92000004,Wales,nation,2023-06-03,0
W92000004,Wales,nation,2023-06-02,0
W92000004,Wales,nation,2023-06-01,0
W92000004,Wales,nation,2023-05-31,1
W92000004,Wales,nation,2023-05-30,0
W92000004,Wales,nation,2023-05-29,0
W92000004,Wales,nation,2023-05-28,0
W92000004,Wales,nation,2023-05-27,0
W92000004,Wales,nation,2023-05-26,0
W92000004,Wales,nation,2023-05-25,0
W92000004,Wales,nation,2023-05-24,6
W92000004,Wales,nation,2023-05-23,0
W92000004,Wales,nation,2023-05-22,0
W92000004,Wales,nation,2023-05-21,0
W92000004,Wales,nation,2023-05-20,0
W92000004,Wales,nation,2023-05-19,0
W92000004,Wales,nation,2023-05-18,0
W92000004,Wales,nation,2023-05-17,3
W92000004,Wales,nation,2023-05-16,0
W92000004,Wales,nation,2023-05-15,0
W92000004,Wales,nation,2023-05-14,0
W92000004,Wales,nation,2023-05-13,0
W92000004,Wales,nation,2023-05-12,0
W92000004,Wales,nation,2023-05-11,0
W92000004,Wales,nation,2023-05-10,4
W92000004,Wales,nation,2023-05-09,0
W92000004,Wales,nation,2023-05-08,0
W92000004,Wales,nation,2023-05-07,0
W92000004,Wales,nation,2023-05-06,0
W92000004,Wales,nation,2023-05-05,0
W92000004,Wales,nation,2023-05-04,0
W92000004,Wales,nation,2023-05-03,7
W92000004,Wales,nation,2023-05-02,0
W92000004,Wales,nation,2023-05-01,0
W92000004,Wales,nation,2023-04-30,0
W92000004,Wales,nation,2023-04-29,0
W92000004,Wales,nation,2023-04-28,0
W92000004,Wales,nation,2023-04-27,0
W92000004,Wales,nation,2023-04-26,6
W92000004,Wales,nation,2023-04-25,0
W92000004,Wales,nation,2023-04-24,0
W92000004,Wales,nation,2023-04-23,0
W92000004,Wales,nation,2023-04-22,0
W92000004,Wales,nation,2023-04-21,0
W92000004,Wales,nation,2023-04-20,0
W92000004,Wales,nation,2023-04-19,4
W92000004,Wales,nation,2023-04-18,0
W92000004,Wales,nation,2023-04-17,0
W92000004,Wales,nation,2023-04-16,0
W92000004,Wales,nation,2023-04-15,0
W92000004,Wales,nation,2023-04-14,0
W92000004,Wales,nation,2023-04-13,0
W92000004,Wales,nation,2023-04-12,5
W92000004,Wales,nation,2023-04-11,0
W92000004,Wales,nation,2023-04-10,0
W92000004,Wales,nation,2023-04-09,0
W92000004,Wales,nation,2023-04-08,0
W92000004,Wales,nation,2023-04-07,0
W92000004,Wales,nation,2023-04-06,0
W92000004,Wales,nation,2023-04-05,6
W92000004,Wales,nation,2023-04-04,0
W92000004,Wales,nation,2023-04-03,0
W92000004,Wales,nation,2023-04-02,0
W92000004,Wales,nation,2023-04-01,0
W92000004,Wales,nation,2023-03-31,0
W92000004,Wales,nation,2023-03-30,0
W92000004,Wales,nation,2023-03-29,13
W92000004,Wales,nation,2023-03-28,0
W92000004,Wales,nation,2023-03-27,0
W92000004,Wales,nation,2023-03-26,0
W92000004,Wales,nation,2023-03-25,0
W92000004,Wales,nation,2023-03-24,0
W92000004,Wales,nation,2023-03-23,0
W92000004,Wales,nation,2023-03-22,19
W92000004,Wales,nation,2023-03-21,0
W92000004,Wales,nation,2023-03-20,0
W92000004,Wales,nation,2023-03-19,0
W92000004,Wales,nation,2023-03-18,0
W92000004,Wales,nation,2023-03-17,0
W92000004,Wales,nation,2023-03-16,0
W92000004,Wales,nation,2023-03-15,20
W92000004,Wales,nation,2023-03-14,0
W92000004,Wales,nation,2023-03-13,0
W92000004,Wales,nation,2023-03-12,0
W92000004,Wales,nation,2023-03-11,0
W92000004,Wales,nation,2023-03-10,0
W92000004,Wales,nation,2023-03-09,0
W92000004,Wales,nation,2023-03-08,7
W92000004,Wales,nation,2023-03-07,0
W92000004,Wales,nation,2023-03-06,0
W92000004,Wales,nation,2023-03-05,0
W92000004,Wales,nation,2023-03-04,0
W92000004,Wales,nation,2023-03-03,0
W92000004,Wales,nation,2023-03-02,0
W92000004,Wales,nation,2023-03-01,4
W92000004,Wales,nation,2023-02-28,0
W92000004,Wales,nation,2023-02-27,0
W92000004,Wales,nation,2023-02-26,0
W92000004,Wales,nation,2023-02-25,0
W92000004,Wales,nation,2023-02-24,0
W92000004,Wales,nation,2023-02-23,0
W92000004,Wales,nation,2023-02-22,8
W92000004,Wales,nation,2023-02-21,0
W92000004,Wales,nation,2023-02-20,0
W92000004,Wales,nation,2023-02-19,0
W92000004,Wales,nation,2023-02-18,0
W92000004,Wales,nation,2023-02-17,0
W92000004,Wales,nation,2023-02-16,0
W92000004,Wales,nation,2023-02-15,4
W92000004,Wales,nation,2023-02-14,0
W92000004,Wales,nation,2023-02-13,0
W92000004,Wales,nation,2023-02-12,0
W92000004,Wales,nation,2023-02-11,0
W92000004,Wales,nation,2023-02-10,1
W92000004,Wales,nation,2023-02-09,5
W92000004,Wales,nation,2023-02-08,9
W92000004,Wales,nation,2023-02-07,7
W92000004,Wales,nation,2023-02-06,7
W92000004,Wales,nation,2023-02-05,7
W92000004,Wales,nation,2023-02-04,6
W92000004,Wales,nation,2023-02-03,1
W92000004,Wales,nation,2023-02-02,7
W92000004,Wales,nation,2023-02-01,1
W92000004,Wales,nation,2023-01-31,10
W92000004,Wales,nation,2023-01-30,5
W92000004,Wales,nation,2023-01-29,4
W92000004,Wales,nation,2023-01-28,4
W92000004,Wales,nation,2023-01-27,4
W92000004,Wales,nation,2023-01-26,5
W92000004,Wales,nation,2023-01-25,4
W92000004,Wales,nation,2023-01-24,0
W92000004,Wales,nation,2023-01-23,3
W92000004,Wales,nation,2023-01-22,3
W92000004,Wales,nation,2023-01-21,6
W92000004,Wales,nation,2023-01-20,4
W92000004,Wales,nation,2023-01-19,8
W92000004,Wales,nation,2023-01-18,2
W92000004,Wales,nation,2023-01-17,11
W92000004,Wales,nation,2023-01-16,2
W92000004,Wales,nation,2023-01-15,6
W92000004,Wales,nation,2023-01-14,4
W92000004,Wales,nation,2023-01-13,8
W92000004,Wales,nation,2023-01-12,15
W92000004,Wales,nation,2023-01-11,14
W92000004,Wales,nation,2023-01-10,11
W92000004,Wales,nation,2023-01-09,13
W92000004,Wales,nation,2023-01-08,11
W92000004,Wales,nation,2023-01-07,11
W92000004,Wales,nation,2023-01-06,17
W92000004,Wales,nation,2023-01-05,15
W92000004,Wales,nation,2023-01-04,23
W92000004,Wales,nation,2023-01-03,11
W92000004,Wales,nation,2023-01-02,14
W92000004,Wales,nation,2023-01-01,16
W92000004,Wales,nation,2022-12-31,10
W92000004,Wales,nation,2022-12-30,21
W92000004,Wales,nation,2022-12-29,24
W92000004,Wales,nation,2022-12-28,11
W92000004,Wales,nation,2022-12-27,9
W92000004,Wales,nation,2022-12-26,10
W92000004,Wales,nation,2022-12-25,15
W92000004,Wales,nation,2022-12-24,24
W92000004,Wales,nation,2022-12-23,25
W92000004,Wales,nation,2022-12-22,23
W92000004,Wales,nation,2022-12-21,18
W92000004,Wales,nation,2022-12-20,22
W92000004,Wales,nation,2022-12-19,10
W92000004,Wales,nation,2022-12-18,6
W92000004,Wales,nation,2022-12-17,12
W92000004,Wales,nation,2022-12-16,7
W92000004,Wales,nation,2022-12-15,15
W92000004,Wales,nation,2022-12-14,7
W92000004,Wales,nation,2022-12-13,16
W92000004,Wales,nation,2022-12-12,11
W92000004,Wales,nation,2022-12-11,8
W92000004,Wales,nation,2022-12-10,8
W92000004,Wales,nation,2022-12-09,8
W92000004,Wales,nation,2022-12-08,16
W92000004,Wales,nation,2022-12-07,11
W92000004,Wales,nation,2022-12-06,18
W92000004,Wales,nation,2022-12-05,5
W92000004,Wales,nation,2022-12-04,7
W92000004,Wales,nation,2022-12-03,3
W92000004,Wales,nation,2022-12-02,12
W92000004,Wales,nation,2022-12-01,2
W92000004,Wales,nation,2022-11-30,4
W92000004,Wales,nation,2022-11-29,4
W92000004,Wales,nation,2022-11-28,6
W92000004,Wales,nation,2022-11-27,7
W92000004,Wales,nation,2022-11-26,3
W92000004,Wales,nation,2022-11-25,5
W92000004,Wales,nation,2022-11-24,7
W92000004,Wales,nation,2022-11-23,8
W92000004,Wales,nation,2022-11-22,7
W92000004,Wales,nation,2022-11-21,3
W92000004,Wales,nation,2022-11-20,5
W92000004,Wales,nation,2022-11-19,7
W92000004,Wales,nation,2022-11-18,7
W92000004,Wales,nation,2022-11-17,6
W92000004,Wales,nation,2022-11-16,6
W92000004,Wales,nation,2022-11-15,6
W92000004,Wales,nation,2022-11-14,3
W92000004,Wales,nation,2022-11-13,3
W92000004,Wales,nation,2022-11-12,6
W92000004,Wales,nation,2022-11-11,7
W92000004,Wales,nation,2022-11-10,7
W92000004,Wales,nation,2022-11-09,10
W92000004,Wales,nation,2022-11-08,8
W92000004,Wales,nation,2022-11-07,6
W92000004,Wales,nation,2022-11-06,11
W92000004,Wales,nation,2022-11-05,8
W92000004,Wales,nation,2022-11-04,13
W92000004,Wales,nation,2022-11-03,16
W92000004,Wales,nation,2022-11-02,8
W92000004,Wales,nation,2022-11-01,9
W92000004,Wales,nation,2022-10-31,6
W92000004,Wales,nation,2022-10-30,9
W92000004,Wales,nation,2022-10-29,18
W92000004,Wales,nation,2022-10-28,19
W92000004,Wales,nation,2022-10-27,15
W92000004,Wales,nation,2022-10-26,11
W92000004,Wales,nation,2022-10-25,15
W92000004,Wales,nation,2022-10-24,7
W92000004,Wales,nation,2022-10-23,8
W92000004,Wales,nation,2022-10-22,11
W92000004,Wales,nation,2022-10-21,16
W92000004,Wales,nation,2022-10-20,15
W92000004,Wales,nation,2022-10-19,10
W92000004,Wales,nation,2022-10-18,15
W92000004,Wales,nation,2022-10-17,8
W92000004,Wales,nation,2022-10-16,17
W92000004,Wales,nation,2022-10-15,25
W92000004,Wales,nation,2022-10-14,10
W92000004,Wales,nation,2022-10-13,18
W92000004,Wales,nation,2022-10-12,26
W92000004,Wales,nation,2022-10-11,19
W92000004,Wales,nation,2022-10-10,15
W92000004,Wales,nation,2022-10-09,9
W92000004,Wales,nation,2022-10-08,20
W92000004,Wales,nation,2022-10-07,27
W92000004,Wales,nation,2022-10-06,24
W92000004,Wales,nation,2022-10-05,16
W92000004,Wales,nation,2022-10-04,26
W92000004,Wales,nation,2022-10-03,9
W92000004,Wales,nation,2022-10-02,17
W92000004,Wales,nation,2022-10-01,21
W92000004,Wales,nation,2022-09-30,22
W92000004,Wales,nation,2022-09-29,12
W92000004,Wales,nation,2022-09-28,21
W92000004,Wales,nation,2022-09-27,8
W92000004,Wales,nation,2022-09-26,3
W92000004,Wales,nation,2022-09-25,7
W92000004,Wales,nation,2022-09-24,7
W92000004,Wales,nation,2022-09-23,10
W92000004,Wales,nation,2022-09-22,8
W92000004,Wales,nation,2022-09-21,5
W92000004,Wales,nation,2022-09-20,12
W92000004,Wales,nation,2022-09-19,3
W92000004,Wales,nation,2022-09-18,10
W92000004,Wales,nation,2022-09-17,14
W92000004,Wales,nation,2022-09-16,14
W92000004,Wales,nation,2022-09-15,9
W92000004,Wales,nation,2022-09-14,8
W92000004,Wales,nation,2022-09-13,8
W92000004,Wales,nation,2022-09-12,2
W92000004,Wales,nation,2022-09-11,8
W92000004,Wales,nation,2022-09-10,10
W92000004,Wales,nation,2022-09-09,10
W92000004,Wales,nation,2022-09-08,7
W92000004,Wales,nation,2022-09-07,6
W92000004,Wales,nation,2022-09-06,7
W92000004,Wales,nation,2022-09-05,7
W92000004,Wales,nation,2022-09-04,7
W92000004,Wales,nation,2022-09-03,9
W92000004,Wales,nation,2022-09-02,5
W92000004,Wales,nation,2022-09-01,5
W92000004,Wales,nation,2022-08-31,4
W92000004,Wales,nation,2022-08-30,4
W92000004,Wales,nation,2022-08-29,2
W92000004,Wales,nation,2022-08-28,5
W92000004,Wales,nation,2022-08-27,3
W92000004,Wales,nation,2022-08-26,6
W92000004,Wales,nation,2022-08-25,6
W92000004,Wales,nation,2022-08-24,9
W92000004,Wales,nation,2022-08-23,10
W92000004,Wales,nation,2022-08-22,3
W92000004,Wales,nation,2022-08-21,6
W92000004,Wales,nation,2022-08-20,12
W92000004,Wales,nation,2022-08-19,5
W92000004,Wales,nation,2022-08-18,12
W92000004,Wales,nation,2022-08-17,15
W92000004,Wales,nation,2022-08-16,10
W92000004,Wales,nation,2022-08-15,8
W92000004,Wales,nation,2022-08-14,15
W92000004,Wales,nation,2022-08-13,14
W92000004,Wales,nation,2022-08-12,19
W92000004,Wales,nation,2022-08-11,17
W92000004,Wales,nation,2022-08-10,15
W92000004,Wales,nation,2022-08-09,13
W92000004,Wales,nation,2022-08-08,15
W92000004,Wales,nation,2022-08-07,15
W92000004,Wales,nation,2022-08-06,13
W92000004,Wales,nation,2022-08-05,20
W92000004,Wales,nation,2022-08-04,9
W92000004,Wales,nation,2022-08-03,21
W92000004,Wales,nation,2022-08-02,18
W92000004,Wales,nation,2022-08-01,13
W92000004,Wales,nation,2022-07-31,10
W92000004,Wales,nation,2022-07-30,15
W92000004,Wales,nation,2022-07-29,20
W92000004,Wales,nation,2022-07-28,18
W92000004,Wales,nation,2022-07-27,21
W92000004,Wales,nation,2022-07-26,17
W92000004,Wales,nation,2022-07-25,11
W92000004,Wales,nation,2022-07-24,19
W92000004,Wales,nation,2022-07-23,29
W92000004,Wales,nation,2022-07-22,24
W92000004,Wales,nation,2022-07-21,25
W92000004,Wales,nation,2022-07-20,26
W92000004,Wales,nation,2022-07-19,19
W92000004,Wales,nation,2022-07-18,12
W92000004,Wales,nation,2022-07-17,22
W92000004,Wales,nation,2022-07-16,28
W92000004,Wales,nation,2022-07-15,24
W92000004,Wales,nation,2022-07-14,28
W92000004,Wales,nation,2022-07-13,28
W92000004,Wales,nation,2022-07-12,28
W92000004,Wales,nation,2022-07-11,15
W92000004,Wales,nation,2022-07-10,25
W92000004,Wales,nation,2022-07-09,24
W92000004,Wales,nation,2022-07-08,23
W92000004,Wales,nation,2022-07-07,28
W92000004,Wales,nation,2022-07-06,21
W92000004,Wales,nation,2022-07-05,12
W92000004,Wales,nation,2022-07-04,15
W92000004,Wales,nation,2022-07-03,16
W92000004,Wales,nation,2022-07-02,15
W92000004,Wales,nation,2022-07-01,18
W92000004,Wales,nation,2022-06-30,23
W92000004,Wales,nation,2022-06-29,35
W92000004,Wales,nation,2022-06-28,19
W92000004,Wales,nation,2022-06-27,8
W92000004,Wales,nation,2022-06-26,23
W92000004,Wales,nation,2022-06-25,35
W92000004,Wales,nation,2022-06-24,18
W92000004,Wales,nation,2022-06-23,27
W92000004,Wales,nation,2022-06-22,21
W92000004,Wales,nation,2022-06-21,13
W92000004,Wales,nation,2022-06-20,9
W92000004,Wales,nation,2022-06-19,20
W92000004,Wales,nation,2022-06-18,17
W92000004,Wales,nation,2022-06-17,13
W92000004,Wales,nation,2022-06-16,11
W92000004,Wales,nation,2022-06-15,15
W92000004,Wales,nation,2022-06-14,15
W92000004,Wales,nation,2022-06-13,7
W92000004,Wales,nation,2022-06-12,11
W92000004,Wales,nation,2022-06-11,9
W92000004,Wales,nation,2022-06-10,11
W92000004,Wales,nation,2022-06-09,10
W92000004,Wales,nation,2022-06-08,10
W92000004,Wales,nation,2022-06-07,4
W92000004,Wales,nation,2022-06-06,4
W92000004,Wales,nation,2022-06-05,5
W92000004,Wales,nation,2022-06-04,7
W92000004,Wales,nation,2022-06-03,3
W92000004,Wales,nation,2022-06-02,8
W92000004,Wales,nation,2022-06-01,3
W92000004,Wales,nation,2022-05-31,9
W92000004,Wales,nation,2022-05-30,1
W92000004,Wales,nation,2022-05-29,7
W92000004,Wales,nation,2022-05-28,10
W92000004,Wales,nation,2022-05-27,5
W92000004,Wales,nation,2022-05-26,12
W92000004,Wales,nation,2022-05-25,11
W92000004,Wales,nation,2022-05-24,10
W92000004,Wales,nation,2022-05-23,6
W92000004,Wales,nation,2022-05-22,12
W92000004,Wales,nation,2022-05-21,8
W92000004,Wales,nation,2022-05-20,7
W92000004,Wales,nation,2022-05-19,10
W92000004,Wales,nation,2022-05-18,10
W92000004,Wales,nation,2022-05-17,12
W92000004,Wales,nation,2022-05-16,8
W92000004,Wales,nation,2022-05-15,14
W92000004,Wales,nation,2022-05-14,8
W92000004,Wales,nation,2022-05-13,13
W92000004,Wales,nation,2022-05-12,19
W92000004,Wales,nation,2022-05-11,16
W92000004,Wales,nation,2022-05-10,17
W92000004,Wales,nation,2022-05-09,8
W92000004,Wales,nation,2022-05-08,16
W92000004,Wales,nation,2022-05-07,19
W92000004,Wales,nation,2022-05-06,17
W92000004,Wales,nation,2022-05-05,18
W92000004,Wales,nation,2022-05-04,29
W92000004,Wales,nation,2022-05-03,16
W92000004,Wales,nation,2022-05-02,18
W92000004,Wales,nation,2022-05-01,19
W92000004,Wales,nation,2022-04-30,18
W92000004,Wales,nation,2022-04-29,23
W92000004,Wales,nation,2022-04-28,25
W92000004,Wales,nation,2022-04-27,18
W92000004,Wales,nation,2022-04-26,21
W92000004,Wales,nation,2022-04-25,18
W92000004,Wales,nation,2022-04-24,24
W92000004,Wales,nation,2022-04-23,27
W92000004,Wales,nation,2022-04-22,26
W92000004,Wales,nation,2022-04-21,26
W92000004,Wales,nation,2022-04-20,26
W92000004,Wales,nation,2022-04-19,18
W92000004,Wales,nation,2022-04-18,28
W92000004,Wales,nation,2022-04-17,25
W92000004,Wales,nation,2022-04-16,27
W92000004,Wales,nation,2022-04-15,49
W92000004,Wales,nation,2022-04-14,45
W92000004,Wales,nation,2022-04-13,33
W92000004,Wales,nation,2022-04-12,37
W92000004,Wales,nation,2022-04-11,21
W92000004,Wales,nation,2022-04-10,32
W92000004,Wales,nation,2022-04-09,45
W92000004,Wales,nation,2022-04-08,45
W92000004,Wales,nation,2022-04-07,34
W92000004,Wales,nation,2022-04-06,63
W92000004,Wales,nation,2022-04-05,42
W92000004,Wales,nation,2022-04-04,30
W92000004,Wales,nation,2022-04-03,25
W92000004,Wales,nation,2022-04-02,52
W92000004,Wales,nation,2022-04-01,46
W92000004,Wales,nation,2022-03-31,37
W92000004,Wales,nation,2022-03-30,39
W92000004,Wales,nation,2022-03-29,37
W92000004,Wales,nation,2022-03-28,26
W92000004,Wales,nation,2022-03-27,41
W92000004,Wales,nation,2022-03-26,51
W92000004,Wales,nation,2022-03-25,36
W92000004,Wales,nation,2022-03-24,38
W92000004,Wales,nation,2022-03-23,42
W92000004,Wales,nation,2022-03-22,44
W92000004,Wales,nation,2022-03-21,19
W92000004,Wales,nation,2022-03-20,24
W92000004,Wales,nation,2022-03-19,32
W92000004,Wales,nation,2022-03-18,42
W92000004,Wales,nation,2022-03-17,38
W92000004,Wales,nation,2022-03-16,24
W92000004,Wales,nation,2022-03-15,30
W92000004,Wales,nation,2022-03-14,26
W92000004,Wales,nation,2022-03-13,12
W92000004,Wales,nation,2022-03-12,25
W92000004,Wales,nation,2022-03-11,35
W92000004,Wales,nation,2022-03-10,30
W92000004,Wales,nation,2022-03-09,23
W92000004,Wales,nation,2022-03-08,22
W92000004,Wales,nation,2022-03-07,18
W92000004,Wales,nation,2022-03-06,20
W92000004,Wales,nation,2022-03-05,19
W92000004,Wales,nation,2022-03-04,32
W92000004,Wales,nation,2022-03-03,14
W92000004,Wales,nation,2022-03-02,24
W92000004,Wales,nation,2022-03-01,14
W92000004,Wales,nation,2022-02-28,17
W92000004,Wales,nation,2022-02-27,8
W92000004,Wales,nation,2022-02-26,22
W92000004,Wales,nation,2022-02-25,18
W92000004,Wales,nation,2022-02-24,28
W92000004,Wales,nation,2022-02-23,26
W92000004,Wales,nation,2022-02-22,20
W92000004,Wales,nation,2022-02-21,14
W92000004,Wales,nation,2022-02-20,14
W92000004,Wales,nation,2022-02-19,21
W92000004,Wales,nation,2022-02-18,18
W92000004,Wales,nation,2022-02-17,19
W92000004,Wales,nation,2022-02-16,27
W92000004,Wales,nation,2022-02-15,23
W92000004,Wales,nation,2022-02-14,30
W92000004,Wales,nation,2022-02-13,17
W92000004,Wales,nation,2022-02-12,18
W92000004,Wales,nation,2022-02-11,20
W92000004,Wales,nation,2022-02-10,21
W92000004,Wales,nation,2022-02-09,22
W92000004,Wales,nation,2022-02-08,20
W92000004,Wales,nation,2022-02-07,18
W92000004,Wales,nation,2022-02-06,29
W92000004,Wales,nation,2022-02-05,22
W92000004,Wales,nation,2022-02-04,34
W92000004,Wales,nation,2022-02-03,29
